scenario,part,trial,seed,n_decodes
S5,0,985,458164998,0
S5,0,986,1825198190,0
S5,0,987,193372299,0
S5,0,988,1783248556,0
S5,0,989,1436493293,0
S5,0,990,385052964,0
S5,0,991,816568827,0
S5,0,992,1470450122,0
S5,0,993,1034926649,0
S5,0,994,444208509,0
S5,0,995,1725552037,0
S5,0,996,1737550529,0
S5,0,997,204729349,1
S5,0,998,419150607,0
S5,0,999,860974961,0
S5,1,0,1885087324,0
S5,1,1,1655700015,0
S5,1,2,1021903553,0
S5,1,3,1644975509,0
S5,1,4,1168327485,0
S5,1,5,821699653,0
S5,1,6,1390326187,0
S5,1,7,62755090,0
S5,1,8,1060521833,0
S5,1,9,589950212,0
S5,1,10,1305069655,0
S5,1,11,28593644,0
S5,1,12,1865301797,0
S5,1,13,2060094721,0
S5,1,14,1948411728,0
S5,1,15,391197292,0
S5,1,16,1222798800,0
S5,1,17,1741812164,0
S5,1,18,761716013,0
S5,1,19,1418527271,0
S5,1,20,783127692,2
S5,1,21,1964437265,0
S5,1,22,957459067,0
S5,1,23,8860321,0
S5,1,24,1947352502,0
S5,1,25,530962326,0
S5,1,26,1487894653,0
S5,1,27,336917293,1
S5,1,28,362942692,0
S5,1,29,125804357,0
S5,1,30,1238284527,0
S5,1,31,185959128,0
S5,1,32,1290207230,0
S5,1,33,1071658190,0
S5,1,34,264284341,1
S5,1,35,1262033904,0
S5,1,36,1103695776,0
S5,1,37,1633845900,0
S5,1,38,1316886713,0
S5,1,39,1570360091,0
S5,1,40,255641872,0
S5,1,41,1560381157,1
S5,1,42,520177207,0
S5,1,43,1065234686,0
S5,1,44,1775278461,0
S5,1,45,1025061940,0
S5,1,46,1355283976,0
S5,1,47,8670849,0
S5,1,48,683044550,1
S5,1,49,1419673414,0
S5,1,50,1860529943,0
S5,1,51,978485698,1
S5,1,52,800179956,0
S5,1,53,230175689,0
S5,1,54,1158910655,0
S5,1,55,55591962,0
S5,1,56,1696699799,0
S5,1,57,639385521,0
S5,1,58,455409832,0
S5,1,59,1555299053,0
S5,1,60,1951665,1
S5,1,61,69266294,0
S5,1,62,1974114630,0
S5,1,63,852517316,0
S5,1,64,2052801796,0
S5,1,65,1735764267,0
S5,1,66,630197568,0
S5,1,67,1911073806,0
S5,1,68,2039436200,0
S5,1,69,548518207,0
S5,1,70,258901052,1
S5,1,71,1518292756,0
S5,1,72,407527280,0
S5,1,73,337267665,0
S5,1,74,2050870646,0
S5,1,75,1130857130,0
S5,1,76,32645661,0
S5,1,77,304735156,0
S5,1,78,1166852923,0
S5,1,79,120337001,0
S5,1,80,561919282,0
S5,1,81,1584726731,0
S5,1,82,1444806165,0
S5,1,83,995765965,0
S5,1,84,1702034806,0
S5,1,85,1365551947,0
S5,1,86,218490133,1
S5,1,87,915364036,0
S5,1,88,297623430,0
S5,1,89,609446609,0
S5,1,90,2084939151,0
S5,1,91,754662142,0
S5,1,92,426897843,1
S5,1,93,247121984,0
S5,1,94,975632466,0
S5,1,95,967397266,0
S5,1,96,1148995869,0
S5,1,97,482998566,1
S5,1,98,1032343764,0
S5,1,99,1087612396,0
S5,1,1000,1818442151,1
S5,1,1001,1060414752,0
S5,1,1002,374812757,0
S5,1,1003,1282246014,0
S5,1,1004,1693704068,0
S5,1,1005,151209388,1
S5,1,1006,1900714167,0
S5,1,1007,869534353,0
S5,1,1008,635004927,0
S5,1,1009,68652316,0
S5,1,100,1280067508,0
S5,1,1010,2109962091,0
S5,1,1011,2044861438,0
S5,1,1012,840754445,0
S5,1,1013,1387094085,0
S5,1,1014,1676845108,0
S5,1,1015,1805126347,0
S5,1,1016,2133632966,1
S5,1,1017,1130625717,0
S5,1,1018,1073227687,0
S5,1,1019,347822086,0
S5,1,101,594186893,0
S5,1,1020,1489756175,0
S5,1,1021,1034013668,0
S5,1,1022,1539075724,0
S5,1,1023,538233450,0
S5,1,1024,4340330,0
S5,1,1025,185831321,0
S5,1,1026,1872751560,0
S5,1,1027,216318923,0
S5,1,1028,1612316289,0
S5,1,1029,238700894,0
S5,1,102,668861725,0
S5,1,1030,742416077,1
S5,1,1031,269458532,0
S5,1,1032,1928145695,0
S5,1,1033,1377893575,0
S5,1,1034,1887604889,0
S5,1,1035,1212491196,0
S5,1,1036,40265873,0
S5,1,1037,1274091629,0
S5,1,1038,424068547,0
S5,1,1039,1125482230,0
S5,1,103,1950943043,0
S5,1,1040,933738435,0
S5,1,1041,1238815559,0
S5,1,1042,12959235,0
S5,1,1043,2047571095,0
S5,1,1044,432253541,0
S5,1,1045,448301377,0
S5,1,1046,834742791,0
S5,1,1047,367734170,1
S5,1,1048,1971452800,0
S5,1,1049,1476762623,0
S5,1,104,499932498,0
S5,1,1050,1144562024,0
S5,1,1051,1164374066,0
S5,1,1052,376911367,0
S5,1,1053,169493746,0
S5,1,1054,1401068228,1
S5,1,1055,155706557,0
S5,1,1056,153052208,0
S5,1,1057,1258878723,0
S5,1,1058,1523690080,0
S5,1,1059,1167082030,0
S5,1,105,1027703828,0
S5,1,1060,63597667,0
S5,1,1061,644723395,0
S5,1,1062,1208115415,0
S5,1,1063,1733860239,0
S5,1,1064,291476886,0
S5,1,1065,729580008,0
S5,1,1066,1998607455,0
S5,1,1067,637163513,0
S5,1,1068,1994299945,0
S5,1,1069,1334886037,1
S5,1,106,961396237,0
S5,1,1070,1853993680,0
S5,1,1071,499674425,0
S5,1,1072,1801580395,0
S5,1,1073,687253101,1
S5,1,1074,54572017,0
S5,1,1075,1344479533,0
S5,1,1076,130909245,1
S5,1,1077,123928230,1
S5,1,1078,1127643761,0
S5,1,1079,1211585336,0
S5,1,107,1403079803,0
S5,1,1080,591517748,0
S5,1,1081,1969211406,0
S5,1,1082,1859522577,0
S5,1,1083,1223596535,0
S5,1,1084,1793583376,0
S5,1,1085,1426141799,0
S5,1,1086,247875950,0
S5,1,1087,765077059,0
S5,1,1088,1477262889,0
S5,1,1089,1943427378,0
S5,1,108,1205265418,0
S5,1,1090,513539446,0
S5,1,1091,1010830671,0
S5,1,1092,1113698831,0
S5,1,1093,7102180,0
S5,1,1094,1535893110,0
S5,1,1095,654026784,0
S5,1,1096,87418586,0
S5,1,1097,1223947196,0
S5,1,1098,1539510004,0
S5,1,1099,226501432,0
S5,1,109,1968818376,0
S5,1,1100,2081665737,0
S5,1,1101,352521043,0
S5,1,1102,1027760791,0
S5,1,1103,2104302235,0
S5,1,1104,1400557938,0
S5,1,1105,613667221,0
S5,1,1106,226528804,1
S5,1,1107,850898036,0
S5,1,1108,523133181,0
S5,1,1109,854686791,0
S5,1,110,1471284489,0
S5,1,1110,293099465,0
S5,1,1111,553133831,0
S5,1,1112,650935076,0
S5,1,1113,1487747753,0
S5,1,1114,708710513,0
S5,1,1115,529734314,0
S5,1,1116,1152707698,0
S5,1,1117,1604714103,0
S5,1,1118,1944672586,0
S5,1,1119,666110403,1
S5,1,111,1728494643,0
S5,1,1120,1646637579,0
S5,1,1121,1763980002,0
S5,1,1122,1096026488,0
S5,1,1123,303891815,0
S5,1,1124,522230267,1
S5,1,1125,277318113,0
S5,1,1126,598483977,0
S5,1,1127,1054328815,0
S5,1,1128,347158120,0
S5,1,1129,1910206872,0
S5,1,112,821632375,0
S5,1,1130,790164816,0
S5,1,1131,471752967,0
S5,1,1132,1934637039,0
S5,1,1133,1143576854,0
S5,1,1134,2064027684,0
S5,1,1135,2055913181,0
S5,1,1136,1552178263,0
S5,1,1137,599576772,0
S5,1,1138,1753564788,0
S5,1,1139,1820426142,0
S5,1,113,967853216,0
S5,1,1140,208440094,1
S5,1,1141,1612756385,0
S5,1,1142,234579452,0
S5,1,1143,1178012774,0
S5,1,1144,1064127763,0
S5,1,1145,1838027446,0
S5,1,1146,1277714078,0
S5,1,1147,1185209720,0
S5,1,1148,249736755,0
S5,1,1149,462416162,1
S5,1,114,1451205997,0
S5,1,1150,1342247731,0
S5,1,1151,766392267,0
S5,1,1152,1153543205,0
S5,1,1153,1199800704,0
S5,1,1154,437241785,0
S5,1,1155,577517219,0
S5,1,1156,806096393,0
S5,1,1157,56913243,0
S5,1,1158,1837278149,0
S5,1,1159,1921018223,0
S5,1,115,656195354,0
S5,1,1160,553545319,0
S5,1,1161,1693935945,0
S5,1,1162,2083302720,0
S5,1,1163,788764597,0
S5,1,1164,1750998677,0
S5,1,1165,443543669,0
S5,1,1166,1988100767,0
S5,1,1167,1025793766,1
S5,1,1168,714179474,0
S5,1,1169,566234661,1
S5,1,116,234565920,0
S5,1,1170,1143035845,0
S5,1,1171,739498496,0
S5,1,1172,2102404098,0
S5,1,1173,1429581675,0
S5,1,1174,142484403,0
S5,1,1175,1594509142,0
S5,1,1176,2067451623,0
S5,1,1177,1500557329,0
S5,1,1178,1623797541,0
S5,1,1179,1623920692,0
S5,1,117,2058801167,0
S5,1,1180,709491351,0
S5,1,1181,208654775,0
S5,1,1182,1574414791,1
S5,1,1183,2023677256,0
S5,1,1184,301256952,1
S5,1,1185,1269846185,1
S5,1,1186,1286648905,0
S5,1,1187,911034839,0
S5,1,1188,1738985381,0
S5,1,1189,1945819564,0
S5,1,118,556582171,0
S5,1,1190,1980241669,0
S5,1,1191,2103176501,1
S5,1,1192,1849146858,0
S5,1,1193,1539106275,0
S5,1,1194,669540691,0
S5,1,1195,1217598207,0
S5,1,1196,1476795886,0
S5,1,1197,1497461407,0
S5,1,1198,489809286,0
S5,1,1199,1012442206,0
S5,1,119,1439524137,0
S5,1,1200,1966149040,0
S5,1,1201,1169745730,1
S5,1,1202,1376929204,0
S5,1,1203,52263131,0
S5,1,1204,1058515704,0
S5,1,1205,1356421896,0
S5,1,1206,2057379768,0
S5,1,1207,1733720531,0
S5,1,1208,269881483,0
S5,1,1209,2012615307,1
S5,1,120,793106652,1
S5,1,1210,1294204166,0
S5,1,1211,1914978139,1
S5,1,1212,185441933,0
S5,1,1213,2109848825,0
S5,1,1214,866176065,0
S5,1,1215,2032992921,0
S5,1,1216,1308232026,0
S5,1,1217,2060909827,0
S5,1,1218,1185793360,0
S5,1,1219,74846708,0
S5,1,121,1421447042,0
S5,1,1220,1457970453,0
S5,1,1221,888878226,0
S5,1,1222,1941499302,0
S5,1,1223,1285179521,0
S5,1,1224,1316990436,0
S5,1,1225,1047639522,0
S5,1,1226,1523831190,0
S5,1,1227,401532338,0
S5,1,1228,921744203,0
S5,1,1229,1662063326,0
S5,1,122,91377274,0
S5,1,1230,896387105,0
S5,1,1231,193852146,2
S5,1,1232,199008595,1
S5,1,1233,1860485422,0
S5,1,1234,1329834708,0
S5,1,1235,350662640,1
S5,1,1236,875097624,0
S5,1,1237,2054924632,0
S5,1,1238,690637581,0
S5,1,1239,574636635,0
S5,1,123,440892221,0
S5,1,1240,2007322975,0
S5,1,1241,1520745709,0
S5,1,1242,388653071,0
S5,1,1243,1945278694,0
S5,1,1244,1689148654,0
S5,1,1245,458064445,0
S5,1,1246,378756224,1
S5,1,1247,275822142,0
S5,1,1248,664750852,0
S5,1,1249,1927044804,0
S5,1,124,1984721073,0
S5,1,1250,2011347746,0
S5,1,1251,522434607,0
S5,1,1252,1150515520,0
S5,1,1253,1024536417,0
S5,1,1254,454276612,0
S5,1,1255,1208454879,0
S5,1,1256,315186689,0
S5,1,1257,1038175094,0
S5,1,1258,1334526446,0
S5,1,1259,39531086,0
S5,1,125,1087549667,0
S5,1,1260,2036987645,0
S5,1,1261,515474318,1
S5,1,1262,359889653,1
S5,1,1263,1522235921,0
S5,1,1264,2146435157,0
S5,1,1265,1348756374,0
S5,1,1266,1436780641,0
S5,1,1267,658213231,1
S5,1,1268,1396743950,1
S5,1,1269,1791819154,0
S5,1,126,1548145483,0
S5,1,1270,647141668,0
S5,1,1271,260523014,0
S5,1,1272,1471490403,0
S5,1,1273,1042247950,0
S5,1,1274,1675794589,0
S5,1,1275,1509461913,0
S5,1,1276,1023285948,0
S5,1,1277,1154691665,0
S5,1,1278,1592121179,0
S5,1,1279,1225681380,0
S5,1,127,203756657,0
S5,1,1280,512483623,0
S5,1,1281,118218853,0
S5,1,1282,1693424806,0
S5,1,1283,1925867753,0
S5,1,1284,7519729,0
S5,1,1285,1110024647,0
S5,1,1286,1662308674,0
S5,1,1287,354184901,0
S5,1,1288,1367733203,0
S5,1,1289,1544802549,0
S5,1,128,945867890,0
S5,1,1290,1112726305,0
S5,1,1291,448638044,0
S5,1,1292,1256594922,1
S5,1,1293,1325919997,0
S5,1,1294,432052926,0
S5,1,1295,531966,1
S5,1,1296,2098786513,0
S5,1,1297,1154901322,0
S5,1,1298,1553723157,0
S5,1,1299,1591027378,0
S5,1,129,980166350,0
S5,1,1300,1047752180,0
S5,1,1301,1064273745,0
S5,1,1302,1155339002,0
S5,1,1303,1360711908,0
S5,1,1304,1400601585,0
S5,1,1305,483067570,0
S5,1,1306,383143637,0
S5,1,1307,761095681,0
S5,1,1308,1795320282,0
S5,1,1309,985703376,0
S5,1,130,561453066,0
S5,1,1310,741952080,0
S5,1,1311,740500312,0
S5,1,1312,1645783277,0
S5,1,1313,757328643,0
S5,1,1314,2021646106,0
S5,1,1315,298332161,0
S5,1,1316,1717697374,0
S5,1,1317,1504769058,0
S5,1,1318,843565645,0
S5,1,1319,1391230680,2
S5,1,131,1790835387,0
S5,1,1320,851623244,1
S5,1,1321,1990414297,0
S5,1,1322,1774691162,0
S5,1,1323,1557640294,0
S5,1,1324,261461032,0
S5,1,1325,1519454238,0
S5,1,1326,1708844480,0
S5,1,1327,2004385652,1
S5,1,1328,1256669197,0
S5,1,1329,2069655392,0
S5,1,132,2057254444,0
S5,1,1330,1478241487,0
S5,1,1331,1840936961,0
S5,1,1332,879694531,0
S5,1,1333,1661840303,0
S5,1,1334,613891050,0
S5,1,1335,676578356,0
S5,1,1336,1611050719,0
S5,1,1337,893289344,0
S5,1,1338,593291798,0
S5,1,1339,448035694,0
S5,1,133,566193480,0
S5,1,1340,2115172908,0
S5,1,1341,1717859354,0
S5,1,1342,1267868488,0
S5,1,1343,631195025,0
S5,1,1344,247217719,0
S5,1,1345,1750483890,0
S5,1,1346,91838405,0
S5,1,1347,908149876,0
S5,1,1348,564775563,0
S5,1,1349,789360460,0
S5,1,134,1791890185,0
S5,1,1350,1387715906,0
S5,1,1351,2107720922,0
S5,1,1352,1086648764,0
S5,1,1353,2008092733,0
S5,1,1354,1284658671,0
S5,1,1355,926057628,0
S5,1,1356,1297347006,0
S5,1,1357,1009154276,0
S5,1,1358,1969673442,0
S5,1,1359,849118069,0
S5,1,135,1366890650,1
S5,1,1360,512383430,0
S5,1,1361,929654292,0
S5,1,1362,1834904387,0
S5,1,1363,515268770,0
S5,1,1364,1645267300,0
S5,1,1365,1487185039,0
S5,1,1366,431466300,0
S5,1,1367,1387011724,0
S5,1,1368,643364042,0
S5,1,1369,2146077627,0
S5,1,136,800702766,0
S5,1,1370,931198997,0
S5,1,1371,1725277730,0
S5,1,1372,1763681546,0
S5,1,1373,2041542189,0
S5,1,1374,8494521,1
S5,1,1375,1512881401,0
S5,1,1376,769961532,1
S5,1,1377,522079969,0
S5,1,1378,432756361,0
S5,1,1379,1798432443,0
S5,1,137,1362048280,0
S5,1,1380,1756644190,0
S5,1,1381,1522432594,0
S5,1,1382,1506468764,0
S5,1,1383,2043872539,0
S5,1,1384,530513786,0
S5,1,1385,1518057324,0
S5,1,1386,663502084,0
S5,1,1387,1967380233,0
S5,1,1388,773101909,0
S5,1,1389,568766575,0
S5,1,138,93419738,0
S5,1,1390,1980862457,0
S5,1,1391,1874146721,0
S5,1,1392,1128018504,0
S5,1,1393,1455325985,0
S5,1,1394,216597465,1
S5,1,1395,1995657024,0
S5,1,1396,877034467,0
S5,1,1397,136140844,0
S5,1,1398,791396229,0
S5,1,1399,1067058776,0
S5,1,139,591113901,0
S5,1,1400,1080944892,0
S5,1,1401,1751076967,0
S5,1,1402,1608418051,1
S5,1,1403,1662314610,0
S5,1,1404,1783348784,0
S5,1,1405,1946657830,0
S5,1,1406,615476986,0
S5,1,1407,567707397,0
S5,1,1408,2119923016,0
S5,1,1409,144567201,0
S5,1,140,1497613162,0
S5,1,1410,991108060,1
S5,1,1411,505344313,1
S5,1,1412,345995710,0
S5,1,1413,1553656361,0
S5,1,1414,1536006467,0
S5,1,1415,107823848,0
S5,1,1416,1239365178,0
S5,1,1417,2025995588,0
S5,1,1418,1202713775,0
S5,1,1419,1147212203,0
S5,1,141,1831120061,0
S5,1,1420,1829205945,0
S5,1,1421,28429962,0
S5,1,1422,375079622,0
S5,1,1423,774581971,0
S5,1,1424,1620908571,0
S5,1,1425,275022471,0
S5,1,1426,1620373112,0
S5,1,1427,1024754039,0
S5,1,1428,637030279,1
S5,1,1429,597142223,0
S5,1,142,1441814204,0
S5,1,1430,967102499,0
S5,1,1431,1169457158,0
S5,1,1432,2136786219,0
S5,1,1433,526917289,0
S5,1,1434,71584381,0
S5,1,1435,502732029,0
S5,1,1436,13649725,0
S5,1,1437,1780838179,0
S5,1,1438,512858730,0
S5,1,1439,655556852,0
S5,1,143,1305925433,0
S5,1,1440,376379721,0
S5,1,1441,732553895,0
S5,1,1442,2115545678,0
S5,1,1443,459835222,0
S5,1,1444,1634636972,0
S5,1,1445,1132101610,0
S5,1,1446,1232678620,0
S5,1,1447,2050362792,0
S5,1,1448,586480457,1
S5,1,1449,158467372,0
S5,1,144,482399839,0
S5,1,1450,722046428,0
S5,1,1451,1995874080,0
S5,1,1452,1199232895,0
S5,1,1453,1044234443,0
S5,1,1454,1939183954,0
S5,1,1455,1212586087,0
S5,1,1456,77765825,0
S5,1,1457,836101263,0
S5,1,1458,1390304407,0
S5,1,1459,1643565767,0
S5,1,145,1257465006,0
S5,1,1460,980809851,0
S5,1,1461,1712863976,0
S5,1,1462,1413428179,0
S5,1,1463,1567432489,0
S5,1,1464,1650274785,1
S5,1,1465,2007576675,0
S5,1,1466,200225427,0
S5,1,1467,1484081250,0
S5,1,1468,1999797033,0
S5,1,1469,2031862877,0
S5,1,146,1483355498,0
S5,1,1470,2061362165,0
S5,1,1471,1959775510,0
S5,1,1472,1736048466,0
S5,1,1473,699034854,0
S5,1,1474,1023415038,0
S5,1,1475,196312941,0
S5,1,1476,266852393,0
S5,1,1477,1730157684,0
S5,1,1478,2041583270,0
S5,1,1479,232346622,0
S5,1,147,200014053,0
S5,1,1480,1541957570,0
S5,1,1481,160894439,0
S5,1,1482,575608745,0
S5,1,1483,2119562447,0
S5,1,1484,1190294244,0
S5,1,1485,1165731039,0
S5,1,1486,1686227921,0
S5,1,1487,690249154,0
S5,1,1488,572102615,0
S5,1,1489,1140399824,0
S5,1,148,612647070,0
S5,1,1490,1634794338,0
S5,1,1491,2093855393,0
S5,1,1492,1575861429,0
S5,1,1493,204220087,0
S5,1,1494,296258973,0
S5,1,1495,1750339528,0
S5,1,1496,1294440606,0
S5,1,1497,1661250875,0
S5,1,1498,1506665737,0
S5,1,1499,950352212,0
S5,1,149,444573133,0
S5,1,1500,778296088,0
S5,1,1501,604731718,0
S5,1,1502,832721245,0
S5,1,1503,229132590,0
S5,1,1504,1418836312,0
S5,1,1505,2112509968,0
S5,1,1506,2061826175,0
S5,1,1507,979998634,0
S5,1,1508,595075040,0
S5,1,1509,458664101,0
S5,1,150,958946445,0
S5,1,1510,1831290959,0
S5,1,1511,896741939,0
S5,1,1512,570062402,0
S5,1,1513,1070728962,0
S5,1,1514,1500945722,0
S5,1,1515,414620261,0
S5,1,1516,1188669116,0
S5,1,1517,171142494,0
S5,1,1518,1735448637,0
S5,1,1519,85155758,0
S5,1,151,1156502827,0
S5,1,1520,16078408,1
S5,1,1521,635344749,0
S5,1,1522,2051519313,0
S5,1,1523,1716760823,0
S5,1,1524,2050707501,0
S5,1,1525,1669441738,0
S5,1,1526,1816849437,0
S5,1,1527,1236112904,0
S5,1,1528,227049743,0
S5,1,1529,958297575,0
S5,1,152,606049221,0
S5,1,1530,1894994333,0
S5,1,1531,649807300,0
S5,1,1532,1828707076,0
S5,1,1533,551334660,0
S5,1,1534,1914778108,0
S5,1,1535,1313388036,1
S5,1,1536,1324118942,0
S5,1,1537,1661258437,0
S5,1,1538,629785294,0
S5,1,1539,1279573646,0
S5,1,153,1846389180,0
S5,1,1540,1599326208,0
S5,1,1541,1734603884,0
S5,1,1542,1464848653,0
S5,1,1543,14923546,0
S5,1,1544,550198295,0
S5,1,1545,1491307539,1
S5,1,1546,553964523,1
S5,1,1547,1699918319,0
S5,1,1548,1040543795,0
S5,1,1549,1139530534,0
S5,1,154,2137304392,0
S5,1,1550,100882028,1
S5,1,1551,1243358287,0
S5,1,1552,1265400357,0
S5,1,1553,1955797631,1
S5,1,1554,1442082554,0
S5,1,1555,1524068795,0
S5,1,1556,701278880,0
S5,1,1557,2046468181,0
S5,1,1558,868200017,0
S5,1,1559,1543180239,0
S5,1,155,1971121857,0
S5,1,1560,287250439,0
S5,1,1561,1669014588,0
S5,1,1562,757127646,0
S5,1,1563,1750260253,0
S5,1,1564,1488881408,0
S5,1,1565,1709535702,0
S5,1,1566,201733078,0
S5,1,1567,1787717322,0
S5,1,1568,244152193,0
S5,1,1569,1334217118,0
S5,1,156,1840466518,1
S5,1,1570,1994587165,0
S5,1,1571,1369803617,0
S5,1,1572,384290406,1
S5,1,1573,1022690395,0
S5,1,1574,381083814,0
S5,1,1575,643391836,0
S5,1,1576,226624778,0
S5,1,1577,333982551,1
S5,1,1578,786178713,0
S5,1,1579,2010710375,0
S5,1,157,747184347,0
S5,1,1580,1312925559,0
S5,1,1581,298840153,0
S5,1,1582,886380059,0
S5,1,1583,1518404110,0
S5,1,1584,434936891,0
S5,1,1585,22139177,0
S5,1,1586,1943852805,0
S5,1,1587,2027267392,0
S5,1,1588,698523615,0
S5,1,1589,1658446265,0
S5,1,158,685860308,0
S5,1,1590,1860387017,0
S5,1,1591,1637294853,0
S5,1,1592,1048751438,1
S5,1,1593,1367299244,0
S5,1,1594,682067560,1
S5,1,1595,1418161514,0
S5,1,1596,583208397,0
S5,1,1597,608938135,0
S5,1,1598,482459017,0
S5,1,1599,1812176530,0
S5,1,159,453497085,0
S5,1,1600,1070981802,0
S5,1,1601,2016079557,0
S5,1,1602,2050329783,0
S5,1,1603,889857317,0
S5,1,1604,1563505733,0
S5,1,1605,835185805,0
S5,1,1606,586942608,0
S5,1,1607,339220076,0
S5,1,1608,2106928076,0
S5,1,1609,771343603,0
S5,1,160,1899882145,0
S5,1,1610,377574892,1
S5,1,1611,2051552179,0
S5,1,1612,1416475312,1
S5,1,1613,651467987,0
S5,1,1614,1732059734,0
S5,1,1615,868594543,0
S5,1,1616,1890798714,0
S5,1,1617,366370988,0
S5,1,1618,1932203463,0
S5,1,1619,1762053811,0
S5,1,161,1170469774,1
S5,1,1620,669356267,1
S5,1,1621,1404239814,0
S5,1,1622,1472009499,0
S5,1,1623,401947719,0
S5,1,1624,413786607,0
S5,1,1625,239519058,0
S5,1,1626,482609947,0
S5,1,1627,1117095104,0
S5,1,1628,1399017183,1
S5,1,1629,601584893,0
S5,1,162,1035372168,0
S5,1,1630,800090452,0
S5,1,1631,26312951,0
S5,1,1632,1071542499,0
S5,1,1633,1551869655,0
S5,1,1634,997573404,0
S5,1,1635,1342727128,1
S5,1,1636,1930434170,0
S5,1,1637,604622090,0
S5,1,1638,45729422,0
S5,1,1639,2125224434,0
S5,1,163,579236853,0
S5,1,1640,1241012328,1
S5,1,1641,540864918,1
S5,1,1642,1765494538,0
S5,1,1643,558270395,0
S5,1,1644,1870656933,0
S5,1,1645,1673650564,0
S5,1,1646,174939513,0
S5,1,1647,196164249,0
S5,1,1648,362284971,0
S5,1,1649,1685421006,0
S5,1,164,152507254,0
S5,1,1650,1262863204,0
S5,1,1651,1134857310,0
S5,1,1652,787105628,0
S5,1,1653,846211395,0
S5,1,1654,1043486146,0
S5,1,1655,1355239879,0
S5,1,1656,921072582,0
S5,1,1657,484325131,0
S5,1,1658,389067954,0
S5,1,1659,877966194,0
S5,1,165,1883836701,0
S5,1,1660,279587309,0
S5,1,1661,1993089701,1
S5,1,1662,343986486,0
S5,1,1663,482627007,0
S5,1,1664,1072989342,0
S5,1,1665,1773613619,0
S5,1,1666,884485523,0
S5,1,1667,101967847,0
S5,1,1668,1345337053,0
S5,1,1669,2139497505,0
S5,1,166,2140728510,0
S5,1,1670,1548117048,1
S5,1,1671,43584729,0
S5,1,1672,73475821,0
S5,1,1673,2068709654,0
S5,1,1674,216700581,0
S5,1,1675,990806092,1
S5,1,1676,161542019,0
S5,1,1677,1457892473,1
S5,1,1678,2059364755,0
S5,1,1679,2051647756,0
S5,1,167,596657995,0
S5,1,1680,1472829249,0
S5,1,1681,482502345,0
S5,1,1682,133708409,0
S5,1,1683,2058659899,0
S5,1,1684,669083902,0
S5,1,1685,236803810,1
S5,1,1686,1458540606,0
S5,1,1687,1865099013,0
S5,1,1688,1942019354,0
S5,1,1689,346731875,0
S5,1,168,1805688812,0
S5,1,1690,1797066283,0
S5,1,1691,1850967858,0
S5,1,1692,720879584,0
S5,1,1693,430642177,0
S5,1,1694,360881788,0
S5,1,1695,275306798,0
S5,1,1696,73906800,0
S5,1,1697,1055880711,1
S5,1,1698,72430648,0
S5,1,1699,303444540,0
S5,1,169,663738038,0
S5,1,1700,1122223121,0
S5,1,1701,785118819,0
S5,1,1702,95224962,0
S5,1,1703,1776446719,0
S5,1,1704,1405381852,0
S5,1,1705,1935778046,0
S5,1,1706,591077661,0
S5,1,1707,822448241,0
S5,1,1708,261438116,0
S5,1,1709,1762620056,0
S5,1,170,1628834985,0
S5,1,1710,312463294,1
S5,1,1711,1689793809,1
S5,1,1712,2086010199,0
S5,1,1713,1572621394,0
S5,1,1714,1995830303,0
S5,1,1715,202295096,0
S5,1,1716,215155122,0
S5,1,1717,2064964936,1
S5,1,1718,842252070,0
S5,1,1719,1482715721,0
S5,1,171,792523492,0
S5,1,1720,920163011,0
S5,1,1721,1982685915,0
S5,1,1722,232622931,0
S5,1,1723,60921664,0
S5,1,1724,1327133904,0
S5,1,1725,558810717,0
S5,1,1726,813811094,0
S5,1,1727,74075452,0
S5,1,1728,292200654,0
S5,1,1729,1081466930,0
S5,1,172,1192269045,0
S5,1,1730,2051886123,0
S5,1,1731,1651986613,0
S5,1,1732,1359536402,0
S5,1,1733,507802242,0
S5,1,1734,2125329482,2
S5,1,1735,2067414248,0
S5,1,1736,25947694,0
S5,1,1737,454547578,0
S5,1,1738,1388012252,0
S5,1,1739,444972584,1
S5,1,173,163334194,0
S5,1,1740,304463158,0
S5,1,1741,627156743,0
S5,1,1742,1859151128,0
S5,1,1743,1174159750,0
S5,1,1744,1226697644,0
S5,1,1745,1972095542,0
S5,1,1746,1399554024,0
S5,1,1747,847656657,0
S5,1,1748,1570534337,0
S5,1,1749,1427758312,0
S5,1,174,1921226395,0
S5,1,1750,431027707,0
S5,1,1751,1900381386,0
S5,1,1752,1153759733,0
S5,1,1753,28734620,0
S5,1,1754,460614205,0
S5,1,1755,919020266,0
S5,1,1756,193726483,0
S5,1,1757,59917463,0
S5,1,1758,2123956027,0
S5,1,1759,1015686646,0
S5,1,175,298568867,0
S5,1,1760,1059486269,0
S5,1,1761,2025103291,0
S5,1,1762,521063601,0
S5,1,1763,1275020167,0
S5,1,1764,1362529625,0
S5,1,1765,947569281,0
S5,1,1766,1208307735,0
S5,1,1767,1868378451,1
S5,1,1768,271819923,1
S5,1,1769,485748158,0
S5,1,176,771650579,0
S5,1,1770,873574794,0
S5,1,1771,401959494,0
S5,1,1772,39795309,0
S5,1,1773,761904743,0
S5,1,1774,1632781449,0
S5,1,1775,511810296,0
S5,1,1776,2044797708,0
S5,1,1777,1347979532,0
S5,1,1778,1582611626,0
S5,1,1779,2141666182,0
S5,1,177,92340327,0
S5,1,1780,392326049,0
