scenario,part,trial,seed,n_decodes
S1,4,104,1562408815,1
S1,4,105,518906556,3
S1,4,106,688064768,1
S1,4,107,312442652,2
S1,4,108,1134456912,1
S1,4,109,764608207,1
S1,4,110,940464929,1
S1,4,111,1099241752,1
S1,4,112,435515660,1
S1,4,113,720883567,1
S1,4,114,1572883961,1
S1,4,115,1383588462,1
S1,4,116,1546645323,1
S1,4,117,2129988515,1
S1,4,118,511430435,1
S1,4,119,1968313111,1
S1,4,120,678197417,1
S1,4,121,1275565537,1
S1,4,122,1441029764,1
S1,4,123,260020643,1
S1,4,124,1626282119,1
S1,4,125,906862265,1
S1,4,126,2059842377,1
S1,4,127,311101372,1
S1,4,128,2009349663,1
S1,4,129,643196743,1
S1,4,130,825322567,1
S1,4,131,651238920,2
S1,4,132,113612426,1
S1,4,133,1137113110,1
S1,4,134,1841674561,1
S1,4,135,1165666180,1
S1,4,136,1371634379,2
S1,4,137,39051492,1
S1,4,138,1922650974,1
S1,4,139,1590223793,1
S1,4,140,1523565867,1
S1,4,141,114799639,1
S1,4,142,1202628312,1
S1,4,143,764191219,1
S1,4,144,1344602252,1
S1,4,145,287118060,1
S1,4,146,599488986,1
S1,4,147,1867586220,1
S1,4,148,2107429070,1
S1,4,149,1195977407,2
S1,4,150,1736598382,1
S1,4,151,161013593,1
S1,4,152,511713142,1
S1,4,153,53498630,1
S1,4,154,411420773,1
S1,4,155,1352631646,2
S1,4,156,784066281,1
S1,4,157,172384098,1
S1,4,158,492228073,1
S1,4,159,1811196416,1
S1,4,160,686275028,1
S1,4,161,951498353,1
S1,4,162,1217096990,2
S1,4,163,1432519650,1
S1,4,164,1558784620,1
S1,4,165,1521368249,1
S1,4,166,1709378545,1
S1,4,167,919335537,1
S1,4,168,965333567,1
S1,4,169,82075816,1
S1,4,170,1729955812,1
S1,4,171,401242295,1
S1,4,172,1386655937,1
S1,4,173,1876345493,2
S1,4,174,1599678206,1
S1,4,175,1111361782,1
S1,4,176,892439667,2
S1,4,177,716423892,2
S1,4,178,1743718338,2
S1,4,179,992888248,1
S1,4,180,658945963,1
S1,4,181,478090276,1
S1,4,182,1275211640,1
S1,4,183,1404809127,1
S1,4,184,542844894,1
S1,4,185,1687561426,1
S1,4,186,1010149429,1
S1,4,187,367760748,2
S1,4,188,978129262,1
S1,4,189,792386177,1
S1,4,190,1707430489,2
S1,4,191,1938265974,1
S1,4,192,455545475,1
S1,4,193,1256758216,1
S1,4,194,635916986,1
S1,4,195,707748603,1
S1,4,196,1804814444,1
S1,4,197,2028647973,1
S1,4,198,773477186,1
S1,4,199,1999162502,1
S1,4,200,1108761113,1
S1,4,201,97000194,1
S1,4,202,351197919,1
S1,4,203,1517515650,1
S1,4,204,1006725828,1
S1,4,205,2042509595,1
S1,4,206,892550245,2
S1,4,207,217666788,2
S1,4,208,360777028,1
S1,4,209,1322287920,1
S1,4,210,151728786,1
S1,4,211,1507063322,1
S1,4,212,397536584,1
S1,4,213,310592326,1
S1,4,214,1743873344,1
S1,4,215,928823184,1
S1,4,216,98558623,1
S1,4,217,1674288651,1
S1,4,218,916541749,1
S1,4,219,2019497702,2
S1,4,220,758962269,1
S1,4,221,1067298772,1
S1,4,222,1464152037,1
S1,4,223,1535221336,1
S1,4,224,1312854792,1
S1,4,225,1256383851,2
S1,4,226,858842267,1
S1,4,227,320975482,2
S1,4,228,707504954,1
S1,4,229,499167380,1
S1,5,0,528655056,1
S1,5,1,108725431,1
S1,5,2,2006277236,1
S1,5,3,1577793700,1
S1,5,4,572985570,1
S1,5,5,568887930,1
S1,5,6,1559530927,1
S1,5,7,2027934931,1
S1,5,8,1358551141,1
S1,5,9,1978344609,1
S1,5,10,1466198293,1
S1,5,11,1800542655,1
S1,5,12,1406138911,1
S1,5,13,1370585115,1
S1,5,14,1721797273,1
S1,5,15,37176085,1
S1,5,16,1497161231,1
S1,5,17,451944933,1
S1,5,18,549090246,1
S1,5,19,1120951027,1
S1,5,20,1198085450,1
S1,5,21,294501413,2
S1,5,22,1655973408,1
S1,5,23,1553313410,1
S1,5,24,878231522,1
S1,5,25,2021875920,1
S1,5,26,899564391,1
S1,5,27,1213671179,1
S1,5,28,151770683,1
S1,5,29,2128607035,1
S1,5,30,66395318,1
S1,5,31,778583863,1
S1,5,32,2016712999,1
S1,5,33,1624497645,1
S1,5,34,796774224,2
S1,5,35,1486145860,1
S1,5,36,1849100976,2
S1,5,37,328043392,1
S1,5,38,342028298,1
S1,5,39,1948280770,1
S1,5,40,493716282,1
S1,5,41,23948579,1
S1,5,42,54295707,1
S1,5,43,1857525734,1
S1,5,44,548989310,1
S1,5,45,731694296,2
S1,5,46,1781812750,1
S1,5,47,1054319215,2
S1,5,48,923751297,1
S1,5,49,1122320280,1
S1,5,50,2049020840,1
S1,5,51,1857477352,1
S1,5,52,1220069205,1
S1,5,53,1944416021,1
S1,5,54,1373295959,1
S1,5,55,1395764168,1
S1,5,56,1710338585,1
S1,5,57,618605810,1
S1,5,58,1930018809,1
S1,5,59,1980523402,1
S1,5,60,1714608602,1
S1,5,61,526444430,1
S1,5,62,1645563227,1
S1,5,63,1732335426,1
S1,5,64,180216465,3
S1,5,65,49043972,1
S1,5,66,324216143,1
S1,5,67,709892757,1
S1,5,68,1369452930,1
S1,5,69,1212738549,2
S1,5,70,1347968481,2
S1,5,71,67549829,2
S1,5,72,88070582,1
S1,5,73,422588996,1
S1,5,74,347684993,1
S1,5,75,390865544,1
S1,5,76,231619624,1
S1,5,77,801421413,1
S1,5,78,579035999,1
S1,5,79,266315909,1
S1,5,80,1981382917,1
S1,5,81,558628610,1
S1,5,82,1691468939,1
S1,5,83,661620729,1
S1,5,84,1745898968,1
S1,5,85,1004869384,1
S1,5,86,886467205,1
S1,5,87,1259193148,1
S1,5,88,471875768,1
S1,5,89,1161965582,1
S1,5,90,381337866,1
S1,5,91,497606341,1
S1,5,92,1950602445,1
S1,5,93,1632020875,1
S1,5,94,1811702008,2
S1,5,95,1507187871,1
S1,5,96,79607556,1
S1,5,97,854726823,2
S1,5,98,1337817595,1
S1,5,99,2097161088,1
S1,5,100,707885454,1
S1,5,101,253404628,2
S1,5,102,1800481837,1
S1,5,103,621227546,2
S1,5,104,1245301829,2
S1,5,105,1546956938,1
S1,5,106,88763092,1
S1,5,107,1040733381,1
S1,5,108,2036765041,1
S1,5,109,556128544,1
S1,5,110,1282614745,2
S1,5,111,1379036641,2
S1,5,112,876551419,2
S1,5,113,1260448879,3
S1,5,114,13844358,1
S1,5,115,572857121,1
S1,5,116,902733517,1
S1,5,117,1246808732,1
S1,5,118,632977253,1
S1,5,119,1330425933,2
S1,5,120,735875186,1
S1,5,121,1586096912,2
S1,5,122,1989273269,1
S1,5,123,64092109,1
S1,5,124,721490716,1
S1,5,125,1287972928,1
S1,5,126,452547012,1
S1,5,127,1992360976,1
S1,5,128,2080691239,1
S1,5,129,476814777,1
S1,5,130,270581187,1
S1,5,131,1710210612,2
S1,5,132,2053043618,1
S1,5,133,725981865,1
S1,5,134,1042268161,3
S1,5,135,45184349,1
S1,5,136,2126958972,1
S1,5,137,809646956,1
S1,5,138,1720516272,1
S1,5,139,773192252,1
S1,5,140,127341477,1
S1,5,141,400859217,2
S1,5,142,1241737701,1
S1,5,143,193319731,2
S1,5,144,169898456,1
S1,5,145,1756941027,1
S1,5,146,1199243279,1
S1,5,147,609876404,2
S1,5,148,1998902024,1
S1,5,149,345946128,1
S1,5,150,2082648453,1
S1,5,151,1670330206,2
S1,5,152,771696614,1
S1,5,153,1618452859,1
S1,5,154,635109893,2
S1,5,155,1744910100,1
S1,5,156,248999924,1
S1,5,157,1084178345,1
S1,5,158,453432438,1
S1,5,159,496169936,1
S1,5,160,1183887022,1
S1,5,161,249525538,1
S1,5,162,1425631471,1
S1,5,163,1069344590,1
S1,5,164,301936674,2
S1,5,165,1861511242,2
S1,5,166,1943154686,1
S1,5,167,696654939,1
S1,5,168,1789090765,1
S1,5,169,1171862952,1
S1,5,170,985234493,1
S1,5,171,256136161,1
S1,5,172,1741530011,1
S1,5,173,2143374730,1
S1,5,174,1406421410,1
S1,5,175,920250073,1
S1,5,176,584967948,1
S1,5,177,2118076887,1
S1,5,178,775007909,1
S1,5,179,323511715,1
S1,5,180,76689535,1
S1,5,181,597012332,2
S1,5,182,1939463130,1
S1,5,183,1537040804,1
S1,5,184,473253945,1
S1,5,185,1667003848,1
S1,5,186,1582387394,1
S1,5,187,304642033,1
S1,5,188,2063506874,1
S1,5,189,143917696,1
S1,5,190,1382154356,1
S1,5,191,480709963,1
S1,5,192,1255100128,1
S1,5,193,1326851498,1
S1,5,194,1665730001,1
S1,5,195,319241391,1
S1,5,196,1728581295,1
S1,5,197,2010336341,1
S1,5,198,1853431701,1
S1,5,199,1769800018,1
S1,5,200,794601258,1
S1,5,201,899513582,1
S1,5,202,172992149,1
S1,5,203,511009316,1
S1,5,204,169307143,1
S1,5,205,1257803068,1
S1,5,206,2103811342,1
S1,5,207,615221665,2
S1,5,208,2097104619,1
S1,5,209,446123365,1
S1,5,210,1518487780,1
S1,5,211,226521983,1
S1,5,212,833035399,1
S1,5,213,1095335893,1
S1,5,214,661664412,2
S1,5,215,305866800,1
S1,5,216,370776526,1
S1,5,217,1905349805,1
S1,5,218,1233960177,1
S1,5,219,1156029958,1
S1,5,220,2071101950,1
S1,5,221,1454476330,2
S1,5,222,445309017,1
S1,5,223,232806508,1
S1,5,224,523257160,1
S1,5,225,1036190234,1
S1,5,226,1792228821,1
S1,5,227,1188956561,1
S1,5,228,694217067,1
S1,5,229,129905866,1
S1,6,0,147152921,1
S1,6,1,1953053430,2
S1,6,2,147567551,1
S1,6,3,819374430,1
S1,6,4,190834757,1
S1,6,5,1304035244,2
S1,6,6,137731585,1
S1,6,7,825037210,2
S1,6,8,1420529664,1
S1,6,9,1668132250,2
S1,6,10,922674884,1
S1,6,11,1045884135,1
S1,6,12,490889928,1
S1,6,13,573064794,1
S1,6,14,1642203415,1
S1,6,15,528962973,1
S1,6,16,1595532769,1
S1,6,17,976951599,1
S1,6,18,1220093843,1
S1,6,19,105338387,1
S1,6,20,153689768,2
S1,6,21,892783248,1
S1,6,22,114433241,1
S1,6,23,1961688456,1
S1,6,24,936800646,1
S1,6,25,888423358,1
S1,6,26,305833722,3
S1,6,27,2040640295,1
S1,6,28,1163389252,1
S1,6,29,1058795609,1
S1,6,30,1684326640,1
S1,6,31,1547049811,1
S1,6,32,642873125,2
S1,6,33,1319689034,1
S1,6,34,635820660,1
S1,6,35,716622069,2
S1,6,36,474815073,1
S1,6,37,1035149396,1
S1,6,38,1589782215,1
S1,6,39,1975678774,3
S1,6,40,883251798,2
S1,6,41,1527613966,1
S1,6,42,1768087488,1
S1,6,43,1129098120,1
S1,6,44,1206300573,2
S1,6,45,154148295,2
S1,6,46,604621538,1
S1,6,47,1199687018,2
S1,6,48,442884127,1
S1,6,49,1950347223,1
S1,6,50,685892813,1
S1,6,51,1271085790,1
S1,6,52,1768050062,1
S1,6,53,1697869337,1
S1,6,54,453927920,1
S1,6,55,1227175600,1
S1,6,56,562889461,1
S1,6,57,24994980,1
S1,6,58,403559963,2
S1,6,59,1448342014,1
S1,6,60,939984899,1
S1,6,61,2048660552,1
S1,6,62,2012698299,1
S1,6,63,136216729,1
S1,6,64,1613219465,1
S1,6,65,1431364706,1
S1,6,66,699051058,1
S1,6,67,2085210477,1
S1,6,68,558915081,2
S1,6,69,1333659779,1
S1,6,70,508481683,1
S1,6,71,327759881,3
S1,6,72,224097789,1
S1,6,73,731688196,1
S1,6,74,194453313,1
S1,6,75,948354261,1
S1,6,76,752339740,1
S1,6,77,35032904,1
S1,6,78,1150687534,1
S1,6,79,782577246,1
S1,6,80,586924344,1
S1,6,81,718696134,1
S1,6,82,456792972,1
S1,6,83,894567800,2
S1,6,84,1178345895,2
S1,6,85,480239756,1
S1,6,86,1084609567,1
S1,6,87,76971871,2
S1,6,88,945593177,1
S1,6,89,1895100026,1
S1,6,90,1913445471,1
S1,6,91,1178212386,1
S1,6,92,1335356407,1
S1,6,93,956341746,1
S1,6,94,564767738,2
S1,6,95,1454192097,1
S1,6,96,1814069650,2
S1,6,97,1188833183,1
S1,6,98,47008760,2
S1,6,99,1913017611,1
S1,6,100,690394136,1
S1,6,101,404905497,1
S1,6,102,445121117,1
S1,6,103,1511682369,1
S1,6,104,1513153152,2
S1,6,105,666016133,1
S1,6,106,1205407560,1
S1,6,107,950378810,1
S1,6,108,1174815118,1
S1,6,109,476782000,2
S1,6,110,1326071008,1
S1,6,111,2080700391,1
S1,6,112,2064868585,2
S1,6,113,410525625,1
S1,6,114,644443016,1
S1,6,115,1776683454,1
S1,6,116,1912009387,2
S1,6,117,1285391696,1
S1,6,118,1296211233,1
S1,6,119,2139346406,2
S1,6,120,1545109617,1
S1,6,121,1737792133,1
S1,6,122,11610871,2
S1,6,123,1504943607,1
S1,6,124,207594820,1
S1,6,125,567246769,1
S1,6,126,331691821,2
S1,6,127,263257036,1
S1,6,128,1495352153,2
S1,6,129,753599890,1
S1,6,130,282565510,1
S1,6,131,578308452,1
S1,6,132,172736947,1
S1,6,133,1273509699,1
S1,6,134,1629390457,1
S1,6,135,670031926,2
S1,6,136,760864075,1
S1,6,137,101257318,1
S1,6,138,634463300,1
S1,6,139,1098430826,2
S1,6,140,235443917,1
S1,6,141,1440444731,1
S1,6,142,270418496,1
S1,6,143,2121696713,1
S1,6,144,26882307,1
S1,6,145,2062129800,1
S1,6,146,1212610856,1
S1,6,147,525800063,2
S1,6,148,831014173,1
S1,6,149,1473214569,1
S1,6,150,9105129,1
S1,6,151,473643166,1
S1,6,152,13339106,1
S1,6,153,1310053258,2
S1,6,154,1221281681,1
S1,6,155,942904642,1
S1,6,156,1804705892,1
S1,6,157,1044843010,2
S1,6,158,480802727,3
S1,6,159,765967559,1
S1,6,160,39089374,2
S1,6,161,1803543993,1
S1,6,162,496551685,2
S1,6,163,1270639254,2
S1,6,164,1338090543,1
S1,6,165,576979719,1
S1,6,166,332618235,2
S1,6,167,1119416010,2
S1,6,168,1390749324,1
S1,6,169,1220810247,4
S1,6,170,2034796078,2
S1,6,171,1760714927,1
S1,6,172,739861444,1
S1,6,173,1703122878,1
S1,6,174,991896671,1
S1,6,175,1746186469,1
S1,6,176,557801370,1
S1,6,177,99565823,2
S1,6,178,1754736696,1
S1,6,179,276970410,1
S1,6,180,1841761247,1
S1,6,181,1050315224,1
S1,6,182,316988477,1
S1,6,183,2146588545,1
S1,6,184,848437430,1
S1,6,185,450370651,1
S1,6,186,835095039,1
S1,6,187,142810619,1
S1,6,188,56828622,1
S1,6,189,1661766356,1
S1,6,190,44813406,2
S1,6,191,2105159861,1
S1,6,192,461979852,1
S1,6,193,432432129,3
S1,6,194,2024968349,1
S1,6,195,901349196,1
S1,6,196,194608057,1
S1,6,197,1546796369,2
S1,6,198,959886354,1
S1,6,199,703741224,1
S1,6,200,351625491,1
S1,6,201,709243905,1
S1,6,202,1202310252,1
S1,6,203,1457199596,1
S1,6,204,1101753975,1
S1,6,205,1162688279,2
S1,6,206,2059317089,1
S1,6,207,1535107343,2
S1,6,208,1508002659,3
S1,6,209,1954127516,1
S1,6,210,1320336394,1
S1,6,211,1141186299,3
S1,6,212,1940749440,1
S1,6,213,1631676948,2
S1,6,214,634226804,2
S1,6,215,2054512286,1
S1,6,216,779471439,1
S1,6,217,1273051781,1
S1,6,218,996882604,2
S1,6,219,2044671951,1
S1,6,220,1532751606,1
S1,6,221,553174910,1
S1,6,222,1589783166,1
S1,6,223,1531017424,1
S1,6,224,1473902336,2
S1,6,225,2035928892,2
S1,6,226,485755545,1
S1,6,227,310476878,1
S1,6,228,1463505627,2
S1,6,229,976701901,2
S1,7,0,1402667823,1
S1,7,1,1425587327,1
S1,7,2,718289455,1
S1,7,3,1232710238,2
S1,7,4,2017399571,3
S1,7,5,1584417538,3
S1,7,6,699181350,1
S1,7,7,333929050,1
S1,7,8,1081501799,1
S1,7,9,1359276444,2
S1,7,10,126592588,1
S1,7,11,1798565066,1
S1,7,12,526089100,1
S1,7,13,463651272,1
S1,7,14,337747512,2
S1,7,15,85138034,1
S1,7,16,1150424064,2
S1,7,17,889099246,1
S1,7,18,1499896480,1
S1,7,19,788281925,1
S1,7,20,446993450,2
S1,7,21,1721697900,1
S1,7,22,750634112,2
S1,7,23,1823769247,2
S1,7,24,192268029,3
S1,7,25,1157757227,1
S1,7,26,97567853,1
S1,7,27,415643115,1
S1,7,28,1509969357,1
S1,7,29,1203531926,2
S1,7,30,492511493,1
S1,7,31,925476874,2
S1,7,32,1984666205,1
S1,7,33,1497020913,1
S1,7,34,260261253,1
S1,7,35,1202388112,1
S1,7,36,1202791237,2
S1,7,37,1146661666,2
S1,7,38,1761563120,1
S1,7,39,1571741134,1
S1,7,40,1385741280,1
S1,7,41,1384126623,1
S1,7,42,1400438634,1
S1,7,43,1409539877,1
S1,7,44,1649410253,2
S1,7,45,675703201,1
S1,7,46,1420236440,3
S1,7,47,786449264,1
S1,7,48,290040442,3
S1,7,49,724295215,1
S1,7,50,1628094331,3
S1,7,51,188822816,3
S1,7,52,1646387995,1
S1,7,53,1416259975,2
S1,7,54,277164984,2
S1,7,55,1663511382,1
S1,7,56,943472762,1
S1,7,57,502028224,3
S1,7,58,1771541846,1
S1,7,59,1684721524,1
S1,7,60,432305470,1
S1,7,61,250640601,1
S1,7,62,1816766086,2
S1,7,63,1638464749,1
S1,7,64,114739101,1
S1,7,65,1059943288,2
S1,7,66,1867723607,1
S1,7,67,1736230527,2
S1,7,68,1667474692,2
S1,7,69,1601635086,1
S1,7,70,917394916,1
S1,7,71,1985498623,1
S1,7,72,843428938,2
S1,7,73,722534042,2
S1,7,74,2048423088,1
S1,7,75,1105970548,1
S1,7,76,1937697407,1
S1,7,77,1954892285,2
S1,7,78,1225690145,1
S1,7,79,381054920,1
S1,7,80,1662036024,1
S1,7,81,1996754549,1
S1,7,82,652006354,1
S1,7,83,613485190,1
S1,7,84,134121897,1
S1,7,85,779090276,1
S1,7,86,1986186160,3
S1,7,87,918885350,2
S1,7,88,1452316546,1
S1,7,89,350779961,1
S1,7,90,160836716,1
S1,7,91,630730119,5
S1,7,92,745373420,1
S1,7,93,553131127,1
S1,7,94,1746001991,1
S1,7,95,808370538,2
S1,7,96,77198156,2
S1,7,97,72201611,1
S1,7,98,739293275,1
S1,7,99,304692996,1
S1,7,100,109976358,3
S1,7,101,1575247356,1
S1,7,102,601497131,1
S1,7,103,1780854131,1
S1,7,104,325642198,1
S1,7,105,197106267,2
S1,7,106,552271481,1
S1,7,107,1258790818,1
S1,7,108,237285233,1
S1,7,109,1105746163,1
S1,7,110,1538079105,1
S1,7,111,814383159,1
S1,7,112,509640053,1
S1,7,113,689636991,1
S1,7,114,1404722730,1
S1,7,115,942617153,2
S1,7,116,734177413,1
S1,7,117,741994754,2
S1,7,118,966761420,3
S1,7,119,1797033676,2
S1,7,120,780965041,1
S1,7,121,32377163,1
S1,7,122,1193048590,1
S1,7,123,643417228,1
S1,7,124,243419689,1
S1,7,125,1025651569,1
S1,7,126,1818825949,2
S1,7,127,1691371249,1
S1,7,128,890633462,1
S1,7,129,1218611887,2
S1,7,130,1372751076,1
S1,7,131,2007731732,2
S1,7,132,2118535945,1
S1,7,133,786667385,1
S1,7,134,299848392,2
S1,7,135,259386956,2
S1,7,136,1031372667,1
S1,7,137,219069020,1
S1,7,138,810066031,1
S1,7,139,1813451367,1
S1,7,140,1508753971,2
S1,7,141,1817000441,1
S1,7,142,1043335697,2
S1,7,143,2043621429,2
S1,7,144,1369166894,3
S1,7,145,719699293,1
S1,7,146,1997303830,3
S1,7,147,126968914,2
S1,7,148,1528650886,1
S1,7,149,116434859,1
S1,7,150,21215187,2
S1,7,151,2141526575,1
S1,7,152,597193083,1
S1,7,153,177472330,1
S1,7,154,1953793661,1
S1,7,155,2069578843,1
S1,7,156,787873864,2
S1,7,157,956586104,2
S1,7,158,969064818,1
S1,7,159,310958764,1
S1,7,160,1645491302,3
S1,7,161,1341760737,2
S1,7,162,1471258892,1
S1,7,163,2065322765,1
S1,7,164,218263225,2
S1,7,165,698616583,1
S1,7,166,561240462,1
S1,7,167,952287311,2
S1,7,168,350851117,1
S1,7,169,155838180,2
S1,7,170,1832709451,2
S1,7,171,1237480841,1
S1,7,172,1791841753,1
S1,7,173,1691920070,1
S1,7,174,137436161,1
S1,7,175,1920024016,1
S1,7,176,1486657088,1
S1,7,177,603132170,2
S1,7,178,750700153,1
S1,7,179,1357617778,3
S1,7,180,1340739818,1
S1,7,181,524375017,1
S1,7,182,1558351114,2
S1,7,183,1384547401,1
S1,7,184,377581722,1
S1,7,185,623128858,2
S1,7,186,1477574391,3
S1,7,187,184145588,1
S1,7,188,920150852,1
S1,7,189,740792472,2
S1,7,190,310565965,3
S1,7,191,1014005539,1
S1,7,192,1132170666,1
S1,7,193,830228356,1
S1,7,194,717623336,1
S1,7,195,1993520678,1
S1,7,196,1793394584,1
S1,7,197,572210513,1
S1,7,198,2046120557,1
S1,7,199,287021669,2
S1,7,200,1786836926,1
S1,7,201,1468534775,2
S1,7,202,727098825,1
S1,7,203,694538437,1
S1,7,204,1381533123,3
S1,7,205,874533891,2
S1,7,206,838337772,2
S1,7,207,1138702673,1
S1,7,208,1637464350,1
S1,7,209,1782249391,2
S1,7,210,1077191387,1
S1,7,211,950639612,1
S1,7,212,1469710358,1
S1,7,213,1940068053,1
S1,7,214,990186577,1
S1,7,215,1615352688,1
S1,7,216,342873664,2
S1,7,217,1904542167,1
S1,7,218,756472603,1
S1,7,219,128442654,1
S1,7,220,982184325,1
S1,7,221,555487652,2
S1,7,222,642460344,2
S1,7,223,1178461127,1
S1,7,224,1745736148,5
S1,7,225,450768971,2
S1,7,226,181333814,1
S1,7,227,198308902,1
S1,7,228,1281539417,1
S1,7,229,500157081,1
S1,8,0,1206520285,1
S1,8,1,1462033172,1
S1,8,2,1537966073,4
S1,8,3,1256192739,2
S1,8,4,1121198307,1
S1,8,5,698729230,1
S1,8,6,1228715212,1
S1,8,7,1158501831,3
S1,8,8,239378097,4
S1,8,9,1490097379,2
S1,8,10,1165800018,1
S1,8,11,1108047410,3
S1,8,12,1108994799,1
S1,8,13,414641223,2
S1,8,14,1669722879,3
S1,8,15,91634305,3
S1,8,16,805501353,1
S1,8,17,1006623787,1
S1,8,18,2037085652,1
S1,8,19,1976930830,2
S1,8,20,438200892,1
S1,8,21,1839563312,2
S1,8,22,1142727422,2
S1,8,23,2063294908,1
S1,8,24,1644322266,2
S1,8,25,853839231,2
S1,8,26,1886490338,2
S1,8,27,436750730,2
S1,8,28,1284735401,1
S1,8,29,207786067,2
S1,8,30,747746104,1
S1,8,31,1724094198,1
S1,8,32,2053772628,2
S1,8,33,829995302,3
S1,8,34,2105005236,4
S1,8,35,1681740755,2
S1,8,36,739320938,2
S1,8,37,672702986,1
S1,8,38,1992916528,1
S1,8,39,74249808,2
S1,8,40,1305954242,2
S1,8,41,1785819366,2
S1,8,42,1354732934,1
S1,8,43,1110599362,2
S1,8,44,101142118,2
S1,8,45,159926219,2
S1,8,46,491833259,1
S1,8,47,625592400,2
S1,8,48,709723694,1
S1,8,49,173850436,1
S1,8,50,1859389636,2
S1,8,51,1853822688,1
S1,8,52,382424767,1
S1,8,53,37639119,4
S1,8,54,1723762342,1
S1,8,55,2090794862,1
S1,8,56,1836998011,3
S1,8,57,1699745277,2
S1,8,58,647233379,2
S1,8,59,1262390160,2
S1,8,60,1158596645,2
S1,8,61,164677500,2
S1,8,62,1878598152,2
S1,8,63,1739997415,1
S1,8,64,306350953,2
S1,8,65,354655972,2
S1,8,66,739758194,1
S1,8,67,2050985667,2
S1,8,68,194827135,1
S1,8,69,1056145709,1
S1,8,70,1910053967,2
S1,8,71,56042845,2
S1,8,72,348889572,1
S1,8,73,1006260112,1
S1,8,74,1023726496,2
S1,8,75,17251147,3
S1,8,76,2081709889,1
S1,8,77,2235645,1
S1,8,78,1708424868,2
S1,8,79,776707330,3
S1,8,80,1396683255,1
S1,8,81,458585284,1
S1,8,82,376904684,1
S1,8,83,704642020,1
S1,8,84,1136305288,3
S1,8,85,514324495,3
S1,8,86,1654726144,1
S1,8,87,56261345,1
S1,8,88,2010064,1
S1,8,89,1143918419,1
S1,8,90,1378685742,1
S1,8,91,1274680098,1
S1,8,92,1507801259,2
S1,8,93,275526406,1
S1,8,94,1739384832,1
S1,8,95,1034144356,1
S1,8,96,798794966,1
S1,8,97,1400852295,2
S1,8,98,2030066699,1
S1,8,99,1732625189,2
S1,8,100,482270720,2
S1,8,101,1014133086,1
S1,8,102,850825844,1
S1,8,103,970207322,1
S1,8,104,1726791075,1
S1,8,105,1170754450,2
S1,8,106,582257878,1
S1,8,107,298296062,1
S1,8,108,940497667,1
S1,8,109,1887371069,1
S1,8,110,694072106,2
S1,8,111,1629914335,2
S1,8,112,92064531,2
S1,8,113,995308085,2
S1,8,114,2104508726,1
S1,8,115,1588557294,1
S1,8,116,469528937,2
S1,8,117,953463810,2
S1,8,118,1284595143,1
S1,8,119,688414193,2
S1,8,120,692301837,2
S1,8,121,604773365,1
S1,8,122,1631059798,2
S1,8,123,1814123886,1
S1,8,124,2025080675,2
S1,8,125,2033358428,1
S1,8,126,1954604984,1
S1,8,127,1767100571,2
S1,8,128,1563821069,2
S1,8,129,533299919,1
S1,8,130,2067473267,1
S1,8,131,52839033,1
S1,8,132,832390314,2
S1,8,133,248170763,1
S1,8,134,1369025294,2
S1,8,135,702425822,1
S1,8,136,261804901,2
S1,8,137,940290035,1
S1,8,138,464342196,2
S1,8,139,569771834,1
S1,8,140,1567042838,1
S1,8,141,977402251,1
S1,8,142,1167931320,4
S1,8,143,171533354,2
S1,8,144,2096220804,2
S1,8,145,862421760,2
S1,8,146,333049989,1
S1,8,147,702710554,1
S1,8,148,555172341,2
S1,8,149,84486916,3
S1,8,150,1724879687,2
S1,8,151,188462446,2
S1,8,152,975454286,1
S1,8,153,581230524,2
S1,8,154,241424146,1
S1,8,155,1620849716,1
S1,8,156,2118169448,1
S1,8,157,51888679,1
S1,8,158,47429011,1
S1,8,159,507821430,1
S1,8,160,1871434349,2
S1,8,161,843445729,1
S1,8,162,851174115,3
S1,8,163,619113043,2
S1,8,164,450182638,2
S1,8,165,1176396410,1
S1,8,166,2019339011,1
S1,8,167,680198456,1
S1,8,168,2065289365,2
S1,8,169,1824656197,1
S1,8,170,234156293,1
S1,8,171,1970762051,1
S1,8,172,1132817203,2
S1,8,173,50426524,2
S1,8,174,2005241040,1
S1,8,175,1301948017,2
S1,8,176,779567542,2
S1,8,177,171642631,2
S1,8,178,84015704,2
S1,8,179,186106502,1
S1,8,180,484227218,1
S1,8,181,490081499,1
S1,8,182,1642734107,1
S1,8,183,1781643586,1
S1,8,184,2033257826,1
S1,8,185,1036835499,2
S1,8,186,1970664377,2
S1,8,187,676656344,1
S1,8,188,1921547816,1
S1,8,189,1014668633,2
S1,8,190,583276283,2
S1,8,191,1169629597,1
S1,8,192,242773650,2
S1,8,193,215170609,2
S1,8,194,1055123643,1
S1,8,195,1251406573,4
S1,8,196,277984201,2
S1,8,197,58232923,3
S1,8,198,179288692,3
S1,8,199,1136230227,1
S1,8,200,361445365,1
S1,8,201,268070940,1
S1,8,202,487364927,1
S1,8,203,1962426668,2
S1,8,204,748867861,1
S1,8,205,929450813,2
S1,8,206,808449891,1
S1,8,207,1514174519,1
S1,8,208,125540199,1
S1,8,209,568004606,2
S1,8,210,1239468425,2
S1,8,211,502340666,1
S1,8,212,27799577,1
S1,8,213,1087209796,1
S1,8,214,929768591,2
S1,8,215,1200103950,2
S1,8,216,703307655,1
S1,8,217,1286523301,3
S1,8,218,1759780363,2
