scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S1,3,193,527717312,X?9TJM?<RDCTM598>,1872,-0.64,-27,-57.747,-57.5,-26.747
S1,3,193,527717312,<...> 34JMXMP13V RR73,1497,0.32,-17,-47.842,-57.5,-16.842
S1,3,194,1277644146,CQ Q1ABC FN42,1500,0.4,-1,-31.228,-56.5,-1.228
S1,3,194,1277644146,CQ IY3DP0LPJJ,2884,2.8,-26,-56.158,-56.5,-26.158
S1,3,195,1197779011,CQ Q1ABC FN42,1500,0.32,-1,-31.392,-56.5,-1.392
S1,3,196,2041727351,CQ Q1ABC FN42,1500,0.32,-2,-31.234,-56,-1.734
S1,3,197,2077663414,CQ Q1ABC FN42,1500,0.32,-1,-32.722,-58,-1.222
S1,3,197,2077663414,CQ 2821WD9/IXO,1497,0.4,-15,-46.741,-58,-15.241
S1,3,198,1589467993,CQ Q1ABC FN42,1500,0.4,-2,-31.5,-56.5,-1.5
S1,3,199,1257580031,CQ Q1ABC FN42,1500,0.4,-1,-32.297,-57.5,-1.297
S1,3,200,108046716,CQ Q1ABC FN42,1500,0.32,-2,-31.557,-56.5,-1.557
S1,3,200,108046716,L44RAM <RDCTM283> QR32,313,-0.88,-27,-57.171,-56.5,-27.171
S1,3,201,1028260088,CQ Q1ABC FN42,1500,0.32,-2,-32.184,-57,-1.684
S1,3,202,1025278466,CQ Q1ABC FN42,1500,0.32,-1,-31.38,-56.5,-1.38
S1,3,203,2147342645,CQ Q1ABC FN42,1500,0.32,-2,-32,-57,-1.5
S1,3,204,278018568,CQ Q1ABC FN42,1500,0.32,-1,-31.968,-57,-1.468
S1,3,205,1941158570,CQ Q1ABC FN42,1500,0.32,-1,-31.373,-56.5,-1.373
S1,3,206,1559516090,CQ Q1ABC FN42,1500,0.32,-1,-32.171,-57.5,-1.171
S1,3,207,755757629,CQ Q1ABC FN42,1500,0.4,-1,-31.861,-57,-1.361
S1,3,208,1298314089,CQ Q1ABC FN42,1500,0.32,-1,-31.418,-56.5,-1.418
S1,3,209,1073580859,CQ Q1ABC FN42,1500,0.4,-1,-30.937,-56,-1.437
S1,3,210,1450350757,CQ Q1ABC FN42,1500,0.32,-2,-32.07,-57,-1.57
S1,3,211,74184300,CQ Q1ABC FN42,1500,0.32,-2,-31.57,-56.5,-1.57
S1,3,211,74184300,22RW/TZOOPS <...> RRR,1622,-0.8,-27,-56.845,-56,-27.345
S1,3,212,380425868,CQ Q1ABC FN42,1500,0.32,-2,-32.209,-57,-1.709
S1,3,212,380425868,<...> 03/VZGO2/HC,1497,0.4,-14,-44.994,-57.5,-13.994
S1,3,213,1665050267,CQ Q1ABC FN42,1500,0.32,-1,-32.456,-57.5,-1.456
S1,3,214,1921588200,CQ Q1ABC FN42,1500,0.32,-1,-31.854,-57,-1.354
S1,3,215,568084753,CQ Q1ABC FN42,1500,0.32,-2,-31.576,-56.5,-1.576
S1,3,216,1177023630,CQ Q1ABC FN42,1500,0.32,-2,-32.614,-57.5,-1.614
S1,3,217,478964711,CQ Q1ABC FN42,1500,0.32,-1,-31.392,-56.5,-1.392
S1,3,217,478964711,CQ 3 TJSFL2APG,1497,0.32,-15,-45.177,-56.5,-15.177
S1,3,218,1804367740,CQ Q1ABC FN42,1500,0.32,-1,-32.601,-58,-1.101
S1,3,219,1888547493,CQ Q1ABC FN42,1500,0.4,-1,-31.285,-56.5,-1.285
S1,3,220,1073016942,CQ Q1ABC FN42,1500,0.32,-1,-31.772,-57,-1.272
S1,3,221,1755068384,CQ Q1ABC FN42,1500,0.32,-1,-31.297,-56.5,-1.297
S1,3,222,2054634934,CQ Q1ABC FN42,1500,0.32,-1,-31.962,-57,-1.462
S1,3,223,567609309,CQ Q1ABC FN42,1500,0.32,-2,-31.152,-56,-1.652
S1,3,224,16302404,CQ Q1ABC FN42,1500,0.4,-2,-32.165,-57,-1.665
S1,3,225,545992462,CQ Q1ABC FN42,1500,0.32,-1,-31.918,-57,-1.418
S1,3,226,954102422,CQ Q1ABC FN42,1500,0.32,-1,-32.323,-57.5,-1.323
S1,3,227,1799101030,CQ Q1ABC FN42,1500,0.32,-1,-31.81,-57,-1.31
S1,3,228,805653838,CQ Q1ABC FN42,1500,0.32,-2,-32.81,-57.5,-1.81
S1,3,229,375416496,CQ Q1ABC FN42,1500,0.32,-1,-33.278,-58.5,-1.278
S1,3,229,375416496,CQ AXR9RF1AUWU,1497,0.4,-15,-47.367,-58.5,-15.367
S1,4,0,184630235,CQ Q1ABC FN42,1500,0.32,1,-29.057,-57,1.443
S1,4,1,792672454,CQ Q1ABC FN42,1500,0.4,1,-29.025,-56.5,0.975
S1,4,2,2116022063,CQ Q1ABC FN42,1500,0.4,1,-29.253,-57,1.247
S1,4,3,1669976150,CQ Q1ABC FN42,1500,0.32,1,-29.506,-57,0.994
S1,4,3,1669976150,763UQR <RDCTM282> AR26,1522,-1.04,-22,-52.813,-57,-22.313
S1,4,4,1105695724,CQ Q1ABC FN42,1500,0.32,1,-28.753,-56.5,1.247
S1,4,5,913604711,CQ Q1ABC FN42,1500,0.32,1,-30.247,-58,1.253
S1,4,6,1306648998,CQ Q1ABC FN42,1500,0.32,1,-29.62,-57.5,1.38
S1,4,7,431633508,CQ Q1ABC FN42,1500,0.4,1,-29.203,-57,1.297
S1,4,8,362086323,CQ Q1ABC FN42,1500,0.4,1,-29.209,-57,1.291
S1,4,9,797290067,CQ Q1ABC FN42,1500,0.32,1,-29.038,-57,1.462
S1,4,10,457564648,CQ Q1ABC FN42,1500,0.32,1,-29.804,-57.5,1.196
S1,4,11,676284104,CQ Q1ABC FN42,1500,0.32,1,-29.19,-57,1.31
S1,4,12,695452097,CQ Q1ABC FN42,1500,0.32,1,-28.69,-56.5,1.31
S1,4,13,479390624,CQ Q1ABC FN42,1500,0.32,1,-29.424,-57,1.076
S1,4,14,1531159989,CQ Q1ABC FN42,1500,0.4,1,-29.304,-57,1.196
S1,4,14,1531159989,CQ 2QRLH0CIR6E,2906,-1.36,-27,-57.214,-57,-26.714
S1,4,15,782549645,CQ Q1ABC FN42,1500,0.32,1,-30.006,-57.5,0.994
S1,4,15,782549645,CQ /QMJ52ZRQCI,1497,0.32,-15,-46.829,-58,-15.329
S1,4,16,609985544,CQ Q1ABC FN42,1500,0.32,1,-29.19,-57,1.31
S1,4,17,1895525119,CQ Q1ABC FN42,1500,0.32,1,-29.557,-57.5,1.443
S1,4,18,667898222,CQ Q1ABC FN42,1500,0.32,1,-29.082,-57,1.418
S1,4,19,466710596,CQ Q1ABC FN42,1500,0.32,1,-29.481,-57,1.019
S1,4,20,673188258,CQ Q1ABC FN42,1500,0.32,1,-29.215,-57,1.285
S1,4,21,1683126998,CQ Q1ABC FN42,1500,0.32,1,-29.576,-57.5,1.424
S1,4,22,1125883476,CQ Q1ABC FN42,1500,0.32,1,-29.956,-57.5,1.044
S1,4,23,216347582,CQ Q1ABC FN42,1500,0.32,1,-28.873,-56.5,1.127
S1,4,24,706327463,CQ Q1ABC FN42,1500,0.4,1,-29.07,-56.5,0.93
S1,4,25,1023915984,CQ Q1ABC FN42,1500,0.32,1,-29.019,-57,1.481
S1,4,25,1023915984,<<RDCTM495>/P> OFW419OSWFX 73,216,-1.04,-27,-57.868,-57,-27.368
S1,4,26,201930771,CQ Q1ABC FN42,1500,0.32,1,-29.361,-57,1.139
S1,4,27,896150520,CQ Q1ABC FN42,1500,0.4,1,-29.215,-57,1.285
S1,4,28,987970612,CQ Q1ABC FN42,1500,0.32,1,-29.38,-57,1.12
S1,4,29,1943542075,CQ Q1ABC FN42,1500,0.32,1,-28.981,-56.5,1.019
S1,4,29,1943542075,CQ 2WHORJ9R7P3,1497,0.32,-14,-43.987,-56.5,-13.987
S1,4,30,748864446,CQ Q1ABC FN42,1500,0.32,1,-28.949,-56.5,1.051
S1,4,31,1365152717,CQ Q1ABC FN42,1500,0.32,1,-28.797,-56.5,1.203
S1,4,32,1649657689,CQ Q1ABC FN42,1500,0.32,1,-29.108,-57,1.392
S1,4,33,757195643,CQ Q1ABC FN42,1500,0.4,1,-29.171,-57,1.329
S1,4,34,1167099767,CQ Q1ABC FN42,1500,0.32,1,-29.203,-57,1.297
S1,4,34,1167099767,CQ 993Y7WNR7DB,1497,0.32,-14,-44.715,-57,-14.215
S1,4,34,1167099767,CQ 0GWHNY/XOKR,2322,1.04,-27,-57.044,-57,-26.544
S1,4,35,1074381557,CQ Q1ABC FN42,1500,0.32,1,-29.127,-57,1.373
S1,4,36,354805012,CQ Q1ABC FN42,1500,0.32,1,-28.418,-56,1.082
S1,4,37,268291176,CQ Q1ABC FN42,1500,0.4,1,-29.044,-57,1.456
S1,4,38,1428704703,CQ Q1ABC FN42,1500,0.32,1,-30.184,-58,1.316
S1,4,39,1049420545,CQ Q1ABC FN42,1500,0.32,1,-28.608,-56.5,1.392
S1,4,40,2050333981,CQ Q1ABC FN42,1500,0.4,1,-28.759,-56.5,1.241
S1,4,41,1510878381,CQ Q1ABC FN42,1500,0.32,1,-29.025,-56.5,0.975
S1,4,41,1510878381,LA8 EN <RDCTM326>/P OC64,1916,2.88,-27,-57.413,-57,-26.913
S1,4,42,1536167907,CQ Q1ABC FN42,1500,0.32,1,-29.076,-57,1.424
S1,4,42,1536167907,D90PRB <RDCTM223> CN04,425,2.4,-26,-56.519,-57,-26.019
S1,4,43,203742227,CQ Q1ABC FN42,1500,0.32,1,-28.589,-56.5,1.411
S1,4,43,203742227,?7O 6KAV.KX3-,1500,0.32,-17,-47.032,-56.5,-17.032
S1,4,44,1007614988,CQ Q1ABC FN42,1500,0.32,1,-29.741,-57.5,1.259
S1,4,45,728056372,CQ Q1ABC FN42,1500,0.32,1,-30.57,-58.5,1.43
S1,4,46,1867860578,CQ Q1ABC FN42,1500,0.4,1,-29.829,-57.5,1.171
S1,4,47,1039414911,CQ Q1ABC FN42,1500,0.32,1,-29.443,-57,1.057
S1,4,48,1288773322,CQ Q1ABC FN42,1500,0.32,1,-28.759,-56.5,1.241
S1,4,49,1827256250,CQ Q1ABC FN42,1500,0.32,1,-29.589,-57.5,1.411
S1,4,50,607333020,CQ Q1ABC FN42,1500,0.32,1,-29.222,-57,1.278
S1,4,51,1347976700,CQ Q1ABC FN42,1500,0.4,1,-29.532,-57,0.968
S1,4,52,1114503456,CQ Q1ABC FN42,1500,0.32,1,-29.601,-57.5,1.399
S1,4,53,1977204267,CQ Q1ABC FN42,1500,0.32,1,-29.709,-57.5,1.291
S1,4,54,681298581,CQ Q1ABC FN42,1500,0.32,1,-29.114,-57,1.386
S1,4,55,1046928875,CQ Q1ABC FN42,1500,0.32,1,-28.962,-56.5,1.038
S1,4,55,1046928875,<RDCTM397>/P <RDCTM588>/P KJ45,2306,1.12,-27,-57.076,-56.5,-27.076
S1,4,56,1058077523,CQ Q1ABC FN42,1500,0.32,1,-29.177,-57,1.323
S1,4,57,1868674068,CQ Q1ABC FN42,1500,0.32,1,-29.753,-57.5,1.247
S1,4,58,902241279,CQ Q1ABC FN42,1500,0.4,1,-29.006,-57,1.494
S1,4,59,544666291,CQ Q1ABC FN42,1500,0.4,1,-29.222,-57,1.278
S1,4,60,33825167,CQ Q1ABC FN42,1500,0.4,1,-29.5,-57,1
S1,4,61,1753358601,CQ Q1ABC FN42,1500,0.32,1,-28.975,-56.5,1.025
S1,4,61,1753358601,<RDCTM287> KX7 BW/R CC74,1047,-0.08,-25,-55.455,-57,-24.955
S1,4,62,1406093676,CQ Q1ABC FN42,1500,0.32,1,-29.228,-57,1.272
S1,4,63,263185304,CQ Q1ABC FN42,1500,0.4,1,-29.12,-57,1.38
S1,4,64,148034201,CQ Q1ABC FN42,1500,0.32,1,-29.684,-57.5,1.316
S1,4,65,794077939,CQ Q1ABC FN42,1500,0.32,1,-29.354,-57,1.146
S1,4,65,794077939,CQ 4I208IH9I18,1497,0.32,-12,-42.538,-57,-12.038
S1,4,66,1527604577,CQ Q1ABC FN42,1500,0.32,1,-28.88,-56.5,1.12
S1,4,66,1527604577,<RDCTM700> <RDCTM51>/P HP75,1528,3.12,-24,-53.088,-56,-23.588
S1,4,67,571511801,CQ Q1ABC FN42,1500,0.32,1,-28.918,-56.5,1.082
S1,4,68,781664038,CQ Q1ABC FN42,1500,0.32,1,-29.025,-57,1.475
S1,4,69,1798327101,CQ Q1ABC FN42,1500,0.32,1,-29.753,-57.5,1.247
S1,4,70,1591445364,CQ Q1ABC FN42,1500,0.32,1,-29.994,-57.5,1.006
S1,4,70,1591445364,<RDCTM764> <RDCTM738> HF71,1303,3.12,-28,-58.595,-57.5,-27.595
S1,4,71,2068184037,CQ Q1ABC FN42,1500,0.32,1,-29.816,-57.5,1.184
S1,4,72,643244431,CQ Q1ABC FN42,1500,0.32,1,-29.778,-57.5,1.222
S1,4,72,643244431,CQ 7616E EE4 A,2003,-1.52,-27,-58.152,-57.5,-27.152
S1,4,73,1267411284,CQ Q1ABC FN42,1500,0.32,1,-28.633,-56.5,1.367
S1,4,74,81602066,CQ Q1ABC FN42,1500,0.4,1,-29.816,-57.5,1.184
S1,4,75,1949435031,CQ Q1ABC FN42,1500,0.32,1,-29.456,-57,1.044
S1,4,75,1949435031,<RDCTM494> <RDCTM327>/P R DJ16,1169,-0.88,-27,-57.212,-57,-26.712
S1,4,76,1327795176,CQ Q1ABC FN42,1500,0.4,1,-29.152,-57,1.348
S1,4,77,2092388028,CQ Q1ABC FN42,1500,0.32,1,-29.063,-57,1.437
S1,4,78,1837573721,CQ Q1ABC FN42,1500,0.32,1,-29.259,-57,1.241
S1,4,79,178063843,CQ Q1ABC FN42,1500,0.32,1,-29.778,-57.5,1.222
S1,4,80,407967410,CQ Q1ABC FN42,1500,0.32,1,-29.728,-57.5,1.272
S1,4,81,999162014,CQ Q1ABC FN42,1500,0.32,1,-29.728,-57.5,1.272
S1,4,82,1983807345,CQ Q1ABC FN42,1500,0.32,1,-29.038,-56.5,0.962
S1,4,83,2062032398,CQ Q1ABC FN42,1500,0.32,1,-29.101,-57,1.399
S1,4,84,279366507,CQ Q1ABC FN42,1500,0.32,1,-28.741,-56.5,1.259
S1,4,85,932443290,CQ Q1ABC FN42,1500,0.32,1,-28.924,-56.5,1.076
S1,4,85,932443290,<RDCTM415> <RDCTM372>/P R KQ43,384,-1.12,-27,-57.007,-56.5,-27.007
S1,4,86,1400887944,CQ Q1ABC FN42,1500,0.32,1,-29.405,-57,1.095
S1,4,86,1400887944,CQ SLTW1C2DUDG,1497,0.4,-12,-42.753,-57.5,-11.753
S1,4,87,1048627487,CQ Q1ABC FN42,1500,0.32,1,-30.494,-58,1.006
S1,4,88,1800307719,CQ Q1ABC FN42,1500,0.32,1,-29.468,-57,1.032
S1,4,89,772970093,CQ Q1ABC FN42,1500,0.32,1,-29.475,-57,1.025
S1,4,90,1941234174,CQ Q1ABC FN42,1500,0.4,1,-29.051,-57,1.449
S1,4,90,1941234174,<RDCTM17>/P <RDCTM218> IQ92,1525,3.12,-22,-52.068,-56.5,-22.068
S1,4,91,595028607,CQ Q1ABC FN42,1500,0.4,1,-29.285,-57,1.215
S1,4,92,698784395,CQ Q1ABC FN42,1500,0.4,1,-29.152,-57,1.348
S1,4,93,2095015837,CQ Q1ABC FN42,1500,0.32,1,-28.69,-56.5,1.31
S1,4,94,566327797,CQ Q1ABC FN42,1500,0.32,2,-28.943,-57,1.557
S1,4,95,1693438308,CQ Q1ABC FN42,1500,0.4,2,-29.468,-57.5,1.532
S1,4,95,1693438308,36FGP/P K51UKC/P R JI27,1500,0.32,-16,-46.506,-57.5,-15.506
S1,4,96,42640599,CQ Q1ABC FN42,1500,0.32,1,-28.93,-56.5,1.07
S1,4,97,1753505251,CQ Q1ABC FN42,1500,0.32,2,-29.962,-58,1.538
S1,4,97,1753505251,CQ 61KP UDOK/M,1497,0.4,-14,-45.449,-58,-13.949
S1,4,97,1753505251,<RDCTM118>/R <RDCTM250> FE25,613,1.68,-27,-58.342,-58,-26.842
S1,4,98,1980418023,CQ Q1ABC FN42,1500,0.32,1,-28.677,-56.5,1.323
S1,4,99,1802002147,CQ Q1ABC FN42,1500,0.32,1,-29.652,-57.5,1.348
S1,4,100,1459318222,CQ Q1ABC FN42,1500,0.32,1,-29.006,-56.5,0.994
S1,4,101,1627508442,CQ Q1ABC FN42,1500,0.32,1,-28.968,-56.5,1.032
S1,4,102,11806850,CQ Q1ABC FN42,1500,0.32,1,-28.804,-56.5,1.196
S1,4,103,1518867268,CQ Q1ABC FN42,1500,0.32,1,-29.082,-57,1.418
S1,4,104,1562408815,CQ Q1ABC FN42,1500,0.4,1,-28.867,-56.5,1.133
S1,4,105,518906556,CQ Q1ABC FN42,1500,0.32,1,-28.867,-56.5,1.133
S1,4,105,518906556,CQ <...>,2650,-1.04,-26,-56.292,-56.5,-26.292
S1,4,105,518906556,473MGX <RDCTM353>/R R FQ94,2691,1.6,-26,-56.354,-56.5,-26.354
S1,4,106,688064768,CQ Q1ABC FN42,1500,0.32,1,-29.063,-57,1.437
S1,4,107,312442652,CQ Q1ABC FN42,1500,0.32,1,-29.259,-57,1.241
S1,4,107,312442652,X47ZVS <RDCTM482> R NL33,1750,-1.04,-26,-56.222,-57,-25.722
S1,4,108,1134456912,CQ Q1ABC FN42,1500,0.32,1,-29.209,-57,1.291
S1,4,109,764608207,CQ Q1ABC FN42,1500,0.32,1,-28.873,-56.5,1.127
S1,4,110,940464929,CQ Q1ABC FN42,1500,0.32,1,-28.797,-56.5,1.203
S1,4,111,1099241752,CQ Q1ABC FN42,1500,0.32,1,-29.152,-57,1.348
S1,4,112,435515660,CQ Q1ABC FN42,1500,0.4,1,-30.057,-58,1.443
S1,4,113,720883567,CQ Q1ABC FN42,1500,0.32,2,-28.987,-57,1.513
S1,4,114,1572883961,CQ Q1ABC FN42,1500,0.32,1,-29.734,-57.5,1.266
S1,4,115,1383588462,CQ Q1ABC FN42,1500,0.4,2,-28.949,-57,1.551
S1,4,116,1546645323,CQ Q1ABC FN42,1500,0.32,1,-30.361,-58,1.139
S1,4,117,2129988515,CQ Q1ABC FN42,1500,0.32,1,-29.082,-56.5,0.918
S1,4,118,511430435,CQ Q1ABC FN42,1500,0.32,1,-29.07,-57,1.43
S1,4,119,1968313111,CQ Q1ABC FN42,1500,0.32,1,-29.234,-57,1.266
S1,4,120,678197417,CQ Q1ABC FN42,1500,0.32,1,-29.184,-57,1.316
S1,4,121,1275565537,CQ Q1ABC FN42,1500,0.32,1,-29.329,-57,1.171
S1,4,122,1441029764,CQ Q1ABC FN42,1500,0.32,1,-29.272,-57,1.228
S1,4,123,260020643,CQ Q1ABC FN42,1500,0.32,1,-29.658,-57.5,1.342
S1,4,124,1626282119,CQ Q1ABC FN42,1500,0.4,1,-29.228,-57,1.272
S1,4,125,906862265,CQ Q1ABC FN42,1500,0.32,1,-29.152,-57,1.348
S1,4,126,2059842377,CQ Q1ABC FN42,1500,0.32,1,-28.918,-56.5,1.082
S1,4,127,311101372,CQ Q1ABC FN42,1500,0.32,1,-29.405,-57,1.095
S1,4,128,2009349663,CQ Q1ABC FN42,1500,0.32,1,-29.063,-57,1.437
S1,4,129,643196743,CQ Q1ABC FN42,1500,0.4,1,-29.519,-57,0.981
S1,4,130,825322567,CQ Q1ABC FN42,1500,0.32,1,-29.228,-57,1.272
S1,4,131,651238920,CQ Q1ABC FN42,1500,0.32,1,-29.259,-57,1.241
S1,4,131,651238920,<...> 553TGE R DJ74,941,-1.36,-26,-56.407,-57,-25.907
S1,4,132,113612426,CQ Q1ABC FN42,1500,0.32,1,-28.753,-56.5,1.247
S1,4,133,1137113110,CQ Q1ABC FN42,1500,0.32,1,-28.728,-56.5,1.272
S1,4,134,1841674561,CQ Q1ABC FN42,1500,0.4,1,-28.785,-56.5,1.215
S1,4,135,1165666180,CQ Q1ABC FN42,1500,0.32,1,-29.025,-57,1.475
S1,4,136,1371634379,CQ Q1ABC FN42,1500,0.32,1,-28.899,-56.5,1.101
S1,4,136,1371634379,<RDCTM26>/R <RDCTM130> AF89,2656,-1.12,-27,-56.646,-56.5,-26.646
S1,4,137,39051492,CQ Q1ABC FN42,1500,0.4,1,-29.044,-57,1.456
S1,4,138,1922650974,CQ Q1ABC FN42,1500,0.32,1,-29.095,-57,1.405
S1,4,139,1590223793,CQ Q1ABC FN42,1500,0.4,1,-28.861,-56.5,1.139
S1,4,140,1523565867,CQ Q1ABC FN42,1500,0.32,1,-28.924,-56.5,1.076
S1,4,141,114799639,CQ Q1ABC FN42,1500,0.4,1,-29.335,-57,1.165
S1,4,142,1202628312,CQ Q1ABC FN42,1500,0.32,1,-29.266,-57,1.234
S1,4,143,764191219,CQ Q1ABC FN42,1500,0.32,1,-29.709,-57.5,1.291
S1,4,144,1344602252,CQ Q1ABC FN42,1500,0.32,1,-29.563,-57.5,1.437
S1,4,145,287118060,CQ Q1ABC FN42,1500,0.32,1,-29.329,-57,1.171
S1,4,146,599488986,CQ Q1ABC FN42,1500,0.4,1,-29.032,-57,1.468
S1,4,147,1867586220,CQ Q1ABC FN42,1500,0.32,2,-29.5,-57.5,1.5
S1,4,148,2107429070,CQ Q1ABC FN42,1500,0.32,1,-29.563,-57.5,1.437
S1,4,149,1195977407,CQ Q1ABC FN42,1500,0.32,1,-28.684,-56.5,1.316
S1,4,149,1195977407,CQ 68QWGXL3SQI,1497,0.32,-13,-43.437,-56.5,-13.437
S1,4,150,1736598382,CQ Q1ABC FN42,1500,0.32,1,-29.456,-57,1.044
S1,4,151,161013593,CQ Q1ABC FN42,1500,0.4,1,-29.703,-57.5,1.297
S1,4,152,511713142,CQ Q1ABC FN42,1500,0.32,1,-29.538,-57,0.962
S1,4,153,53498630,CQ Q1ABC FN42,1500,0.32,1,-29.291,-57,1.209
S1,4,154,411420773,CQ Q1ABC FN42,1500,0.32,2,-28.892,-57,1.608
S1,4,155,1352631646,CQ Q1ABC FN42,1500,0.32,2,-28.911,-57,1.589
S1,4,155,1352631646,CQ <...>,1500,0.4,-16,-46.367,-57,-15.867
S1,4,156,784066281,CQ Q1ABC FN42,1500,0.4,1,-29.108,-57,1.392
S1,4,157,172384098,CQ Q1ABC FN42,1500,0.32,1,-29.525,-57.5,1.475
S1,4,158,492228073,CQ Q1ABC FN42,1500,0.32,1,-29.608,-57.5,1.392
S1,4,159,1811196416,CQ Q1ABC FN42,1500,0.32,1,-29.538,-57.5,1.462
S1,4,160,686275028,CQ Q1ABC FN42,1500,0.4,1,-28.854,-56.5,1.146
S1,4,161,951498353,CQ Q1ABC FN42,1500,0.32,1,-28.892,-56.5,1.108
S1,4,162,1217096990,CQ Q1ABC FN42,1500,0.32,1,-29.544,-57,0.956
S1,4,162,1217096990,<RDCTM701>/R <RDCTM239>/R R IG70,713,-1.2,-26,-57.169,-57.5,-26.169
S1,4,163,1432519650,CQ Q1ABC FN42,1500,0.32,1,-28.373,-56,1.127
S1,4,164,1558784620,CQ Q1ABC FN42,1500,0.32,1,-29.234,-57,1.266
S1,4,165,1521368249,CQ Q1ABC FN42,1500,0.32,1,-29.506,-57,0.994
S1,4,166,1709378545,CQ Q1ABC FN42,1500,0.4,1,-28.848,-56.5,1.152
S1,4,167,919335537,CQ Q1ABC FN42,1500,0.32,1,-28.88,-56.5,1.12
S1,4,168,965333567,CQ Q1ABC FN42,1500,0.4,1,-29.139,-57,1.361
S1,4,169,82075816,CQ Q1ABC FN42,1500,0.32,1,-29.551,-57.5,1.449
S1,4,170,1729955812,CQ Q1ABC FN42,1500,0.32,1,-29.342,-57,1.158
S1,4,171,401242295,CQ Q1ABC FN42,1500,0.32,1,-29.892,-57.5,1.108
S1,4,172,1386655937,CQ Q1ABC FN42,1500,0.32,1,-29.146,-56.5,0.854
S1,4,173,1876345493,CQ Q1ABC FN42,1500,0.4,1,-29.184,-57,1.316
S1,4,173,1876345493,<RDCTM74> K39KCO R FH74,1334,1.2,-27,-57.158,-56.5,-27.158
S1,4,174,1599678206,CQ Q1ABC FN42,1500,0.32,1,-29.405,-57,1.095
S1,4,175,1111361782,CQ Q1ABC FN42,1500,0.32,2,-29.475,-57.5,1.525
S1,4,176,892439667,CQ Q1ABC FN42,1500,0.32,1,-29.228,-57,1.272
S1,4,176,892439667,<...> / SXR/038DS RR73,1497,0.32,-13,-43.987,-57,-13.487
S1,4,177,716423892,CQ Q1ABC FN42,1500,0.4,1,-29.063,-56.5,0.937
S1,4,177,716423892,EA8 KM <RDCTM515>/P NC87,481,3.12,-27,-57.041,-57,-26.541
S1,4,178,1743718338,CQ Q1ABC FN42,1500,0.32,1,-29.057,-57,1.443
S1,4,178,1743718338,<RDCTM645> <RDCTM392> F/R R JI39,1500,0.32,-15,-45.829,-57,-15.329
S1,4,179,992888248,CQ Q1ABC FN42,1500,0.32,1,-29.209,-57,1.291
S1,4,180,658945963,CQ Q1ABC FN42,1500,0.32,2,-29.43,-57.5,1.57
S1,4,181,478090276,CQ Q1ABC FN42,1500,0.32,2,-29.975,-58,1.525
S1,4,182,1275211640,CQ Q1ABC FN42,1500,0.32,1,-29.291,-57,1.209
S1,4,183,1404809127,CQ Q1ABC FN42,1500,0.32,1,-28.88,-56.5,1.12
S1,4,184,542844894,CQ Q1ABC FN42,1500,0.4,1,-28.956,-56.5,1.044
S1,4,185,1687561426,CQ Q1ABC FN42,1500,0.32,1,-29.62,-57.5,1.38
S1,4,186,1010149429,CQ Q1ABC FN42,1500,0.32,2,-29.949,-58,1.551
S1,4,187,367760748,CQ Q1ABC FN42,1500,0.32,1,-29.538,-57,0.962
S1,4,187,367760748,<...> 4INSRN9DVAP,1472,0.64,-22,-52.032,-57,-21.532
S1,4,188,978129262,CQ Q1ABC FN42,1500,0.4,1,-30.608,-58.5,1.392
S1,4,189,792386177,CQ Q1ABC FN42,1500,0.4,1,-30.709,-58.5,1.291
S1,4,190,1707430489,CQ Q1ABC FN42,1500,0.32,1,-29.544,-57.5,1.456
S1,4,190,1707430489,CQ 2FI5OD8THF,1497,0.32,-12,-43.386,-57.5,-12.386
S1,4,191,1938265974,CQ Q1ABC FN42,1500,0.32,2,-28.487,-56.5,1.513
S1,4,192,455545475,CQ Q1ABC FN42,1500,0.4,2,-29.5,-57.5,1.5
S1,4,193,1256758216,CQ Q1ABC FN42,1500,0.32,1,-29.304,-57,1.196
S1,4,194,635916986,CQ Q1ABC FN42,1500,0.4,2,-29.468,-57.5,1.532
S1,4,195,707748603,CQ Q1ABC FN42,1500,0.32,1,-29.266,-57,1.234
S1,4,196,1804814444,CQ Q1ABC FN42,1500,0.32,1,-29.646,-57.5,1.354
S1,4,197,2028647973,CQ Q1ABC FN42,1500,0.32,1,-29.608,-57.5,1.392
S1,4,198,773477186,CQ Q1ABC FN42,1500,0.32,2,-29.354,-57.5,1.646
S1,4,199,1999162502,CQ Q1ABC FN42,1500,0.32,1,-29.741,-57.5,1.259
S1,4,200,1108761113,CQ Q1ABC FN42,1500,0.32,1,-29.253,-57,1.247
S1,4,201,97000194,CQ Q1ABC FN42,1500,0.4,2,-28.981,-57,1.519
S1,4,202,351197919,CQ Q1ABC FN42,1500,0.32,1,-29.696,-57.5,1.304
S1,4,203,1517515650,CQ Q1ABC FN42,1500,0.4,1,-28.899,-56.5,1.101
S1,4,204,1006725828,CQ Q1ABC FN42,1500,0.32,1,-29.07,-57,1.43
S1,4,205,2042509595,CQ Q1ABC FN42,1500,0.32,2,-29.892,-58,1.608
S1,4,206,892550245,CQ Q1ABC FN42,1500,0.32,1,-28.595,-56.5,1.405
S1,4,206,892550245,<RDCTM225> <RDCTM297> R AE94,881,-0.72,-26,-56,-56.5,-26
S1,4,207,217666788,CQ Q1ABC FN42,1500,0.32,1,-30.424,-58,1.076
